=======================================================================================
STELLAR OBJECT TYPES DATA FILE - Captain Kwok's Balance Mod v1.20+ (Adapted from FQM)
=======================================================================================

Maximum Stellar Object Types Allowed = 1000

Allowable Values for Physical Type: 
  None, Planet, Asteroids, Storm, Star, Warp Point, Destroyed Star, Comet

Allowable Values for Planet Size:
  Asteroids, Tiny, Small, Medium, Large, Huge

Allowable Values for Planet Physical Type:
  Rock, Ice, Gas Giant

Allowable Values for Planet Atmosphere:
  None, Methane, Oxygen, Hydrogen, Carbon Dioxide

NOTE: The following combinations of plant physical type and atmosphere are 
not allowed: Gas Giant x None.

Allowable Values for all other sizes:
  Tiny, Small, Medium, Large, Huge

Allowable Values for Star Age:
  Young, Average, Old, Ancient

Allowable Values for Star Color:
  Yellow, Red, Purple, Green, Blue, White, Orange

Allowable Values for Star Luminosity:
  Dim, Average, Bright

Horrible lies about planet atmosphere texture colors:
None           - Gray
Storm Size                 := Huge

Stellar Object Name        := Nebulae 7
Physical Type              := Storm
XFile Class Name           := Nebulae Type 7
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 654
Portrait Filename          := nebulae_7.bmp
Large Portrait Filename    := nebulae_7_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Huge

Stellar Object Name        := Nebulae 8
Physical Type              := Storm
XFile Class Name           := Nebulae Type 8
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 654
Portrait Filename          := nebulae_8.bmp
Large Portrait Filename    := nebulae_8_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Huge

Stellar Object Name        := Nebulae 9
Physical Type              := Storm
XFile Class Name           := Nebulae Type 9
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 654
Portrait Filename          := nebulae_9.bmp
Large Portrait Filename    := nebulae_9_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Huge

Stellar Object Name        := Nebulae 10
Physical Type              := Storm
XFile Class Name           := Nebulae Type 10
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 654
Portrait Filename          := nebulae_10.bmp
Large Portrait Filename    := nebulae_10_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Huge

Stellar Object Name        := Nebulae 11
Physical Type              := Storm
XFile Class Name           := Nebulae Type 11
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 656
Portrait Filename          := nebulae_11.bmp
Large Portrait Filename    := nebulae_11_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Huge

//------------------------------------------------------------------------------
// Storms
//------------------------------------------------------------------------------
// Used for random storms in miscellaneous systems. Nebulae # should be used for the storms in nebulae systems.
Stellar Object Name        := Storm 1
Physical Type              := Storm
XFile Class Name           := Storm Type 1
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 652
Portrait Filename          := nebulae_1.bmp
Large Portrait Filename    := nebulae_1_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 2
Physical Type              := Storm
XFile Class Name           := Storm Type 2
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 652
Portrait Filename          := nebulae_2.bmp
Large Portrait Filename    := nebulae_2_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 3
Physical Type              := Storm
XFile Class Name           := Storm Type 3
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 652
Portrait Filename          := nebulae_3.bmp
Large Portrait Filename    := nebulae_3_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 4
Physical Type              := Storm
XFile Class Name           := Storm Type 4
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 653
Portrait Filename          := nebulae_4.bmp
Large Portrait Filename    := nebulae_4_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 5
Physical Type              := Storm
XFile Class Name           := Storm Type 5
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 653
Portrait Filename          := nebulae_5.bmp
Large Portrait Filename    := nebulae_5_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 6
Physical Type              := Storm
XFile Class Name           := Storm Type 6
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 651
Portrait Filename          := nebulae_6.bmp
Large Portrait Filename    := nebulae_6_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 7
Physical Type              := Storm
XFile Class Name           := Storm Type 7
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 654
Portrait Filename          := nebulae_7.bmp
Large Portrait Filename    := nebulae_7_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 8
Physical Type              := Storm
XFile Class Name           := Storm Type 8
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 654
Portrait Filename          := nebulae_8.bmp
Large Portrait Filename    := nebulae_8_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 9
Physical Type              := Storm
XFile Class Name           := Storm Type 9
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 654
Portrait Filename          := nebulae_9.bmp
Large Portrait Filename    := nebulae_9_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 10
Physical Type              := Storm
XFile Class Name           := Storm Type 10
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 654
Portrait Filename          := nebulae_10.bmp
Large Portrait Filename    := nebulae_10_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 11
Physical Type              := Storm
XFile Class Name           := Storm Type 11
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 656
Portrait Filename          := nebulae_11.bmp
Large Portrait Filename    := nebulae_11_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

// Storms with lightning bolt animations.
Stellar Object Name        := Storm 1e
Physical Type              := Storm
XFile Class Name           := Storm Type 1e
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 652
Portrait Filename          := nebulae_1.bmp
Large Portrait Filename    := nebulae_1_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 2e
Physical Type              := Storm
XFile Class Name           := Storm Type 2e
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 652
Portrait Filename          := nebulae_2.bmp
Large Portrait Filename    := nebulae_2_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 3e
Physical Type              := Storm
XFile Class Name           := Storm Type 3e
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 652
Portrait Filename          := nebulae_3.bmp
Large Portrait Filename    := nebulae_3_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 4e
Physical Type              := Storm
XFile Class Name           := Storm Type 4e
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 653
Portrait Filename          := nebulae_4.bmp
Large Portrait Filename    := nebulae_4_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 5e
Physical Type              := Storm
XFile Class Name           := Storm Type 5e
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 653
Portrait Filename          := nebulae_5.bmp
Large Portrait Filename    := nebulae_5_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 6e
Physical Type              := Storm
XFile Class Name           := Storm Type 6e
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 651
Portrait Filename          := nebulae_6.bmp
Large Portrait Filename    := nebulae_6_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 7e
Physical Type              := Storm
XFile Class Name           := Storm Type 7e
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 654
Portrait Filename          := nebulae_7.bmp
Large Portrait Filename    := nebulae_7_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 8e
Physical Type              := Storm
XFile Class Name           := Storm Type 8e
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 654
Portrait Filename          := nebulae_8.bmp
Large Portrait Filename    := nebulae_8_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 9e
Physical Type              := Storm
XFile Class Name           := Storm Type 9e
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 654
Portrait Filename          := nebulae_9.bmp
Large Portrait Filename    := nebulae_9_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 10e
Physical Type              := Storm
XFile Class Name           := Storm Type 10e
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 654
Portrait Filename          := nebulae_10.bmp
Large Portrait Filename    := nebulae_10_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

Stellar Object Name        := Storm 11e
Physical Type              := Storm
XFile Class Name           := Storm Type 11e
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 656
Portrait Filename          := nebulae_11.bmp
Large Portrait Filename    := nebulae_11_lp.jpg
Description                := A stellar storm composed of plasma fields, energy discharges, and electro-static gasses.
Storm Size                 := Medium

//------------------------------------------------------------------------------
// Asteroid Fields
//------------------------------------------------------------------------------
Stellar Object Name        := Asteroid Field 1 Tiny
Physical Type              := Asteroids
XFile Class Name           := Asteroid Field 1 Tiny
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 650
Portrait Filename          := asteroid_field_1_tiny.bmp
Large Portrait Filename    := asteroid_field_1_tiny_lp.jpg
Description                := Tiny field of space rocks orbiting through this system.
Field Size                 := Tiny
Field Physical Type        := Rock

Stellar Object Name        := Asteroid Field 2 Tiny
Physical Type              := Asteroids
XFile Class Name           := Asteroid Field 2 Tiny
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 650
Portrait Filename          := asteroid_field_1_tiny.bmp
Large Portrait Filename    := asteroid_field_1_tiny_lp.jpg
Description                := Tiny field of space rocks orbiting through this system.
Field Size                 := Tiny
Field Physical Type        := Rock

Stellar Object Name        := Asteroid Field 3 Tiny
Physical Type              := Asteroids
XFile Class Name           := Asteroid Field 3 Tiny
Maximum Model Size         := 30.0
Hex Size                   := 1
Picture Index              := 650
Portrait Filename          := asteroid_field_1_tiny.bmp
Large Portrait Filename    := asteroid_field_1_tiny_lp.jpg
Description                := Tiny field of space rocks orbiting through this system.
Field Size                 := Tiny
Field Physical Type        := Rock

Stellar Object Name        := Asteroid Field 1 Small
Physical Type              := Asteroids
XFile Class Name           := Asteroid Field 1 Small
Maximum Model Size         := 35.0
Hex Size                   := 1
Picture Index              := 649
Portrait Filename          := asteroid_field_1_small.bmp
Large Portrait Filename    := asteroid_field_1_small_lp.jpg
Description                := Small field of space rocks orbiting through this system.
Field Size                 := Small
Field Physical Type        := Rock

Stellar Object Name        := Asteroid Field 2 Small
Physical Type              := Asteroids
XFile Class Name           := Asteroid Field 2 Small
Maximum Model Size         := 35.0
Hex Size                   := 1
Picture Index              := 649
Portrait Filename          := asteroid_field_1_small.bmp
Large Portrait Filename    := asteroid_field_1_small_lp.jpg
Description                := Small field of space rocks orbiting through this system.
Field Size                 := Small
Field Physical Type        := Rock

Stellar Object Name        := Asteroid Field 3 Small
Physical Type              := Asteroids
XFile Class Name           := Asteroid Field 3 Small
Maximum Model Size         := 35.0
Hex Size                   := 1
Picture Index              := 649
Portrait Filename          := asteroid_field_1_small.bmp
Large Portrait Filename    := asteroid_field_1_small_lp.jpg
Description                := Small field of space rocks orbiting through this system.
Field Size                 := Small
Field Physical Type        := Rock

Stellar Object Name        := Asteroid Field 1 Medium
Physical Type              := Asteroids
XFile Class Name           := Asteroid Field 1 Medium
Maximum Model Size         := 40.0
Hex Size                   := 1
Picture Index              := 648
Portrait Filename          := asteroid_field_1_medium.bmp
Large Portrait Filename    := asteroid_field_1_medium_lp.jpg
Description                := Medium field of space rocks orbiting through this system.
Field Size                 := Medium
Field Physical Type        := Rock

Stellar Object Name        := Asteroid Field 2 Medium
Physical Type              := Asteroids
XFile Class Name           := Asteroid Field 2 Medium
Maximum Model Size         := 40.0
Hex Size                   := 1
Picture Index              := 648
Portrait Filename          := asteroid_field_1_medium.bmp
Large Portrait Filename    := asteroid_field_1_medium_lp.jpg
Description                := Medium field of space rocks orbiting through this system.
Field Size                 := Medium
Field Physical Type        := Rock

Stellar Object Name        := Asteroid Field 3 Medium
Physical Type              := Asteroids
XFile Class Name           := Asteroid Field 3 Medium
Maximum Model Size         := 40.0
Hex Size                   := 1
Picture Index              := 648
Portrait Filename          := asteroid_field_1_medium.bmp
Large Portrait Filename    := asteroid_field_1_medium_lp.jpg
Description                := Medium field of space rocks orbiting through this system.
Field Size                 := Medium
Field Physical Type        := Rock

Stellar Object Name        := Asteroid Field 1 Large
Physical Type              := Asteroids
XFile Class Name           := Asteroid Field 1 Large
Maximum Model Size         := 45.0
Hex Size                   := 1
Picture Index              := 647
Portrait Filename          := asteroid_field_1_large.bmp
Large Portrait Filename    := asteroid_field_1_large_lp.jpg
Description                := Large field of space rocks orbiting through this system.
Field Size                 := Large
Field Physical Type        := Rock

Stellar Object Name        := Asteroid Field 2 Large
Physical Type              := Asteroids
XFile Class Name           := Asteroid Field 2 Large
Maximum Model Size         := 45.0
Hex Size                   := 1
Picture Index              := 647
Portrait Filename          := asteroid_field_1_large.bmp
Large Portrait Filename    := asteroid_field_1_large_lp.jpg
Description                := Large field of space rocks orbiting through this system.
Field Size                 := Large
Field Physical Type        := Rock

Stellar Object Name        := Asteroid Field 3 Large
Physical Type              := Asteroids
XFile Class Name           := Asteroid Field 3 Large
Maximum Model Size         := 45.0
Hex Size                   := 1
Picture Index              := 647
Portrait Filename          := asteroid_field_1_large.bmp
Large Portrait Filename    := asteroid_field_1_large_lp.jpg
Description                := Large field of space rocks orbiting through this system.
Field Size                 := Large
Field Physical Type        := Rock

Stellar Object Name        := Asteroid Field 1 Huge
Physical Type              := Asteroids
XFile Class Name           := Asteroid Field 1 Huge
Maximum Model Size         := 50.0
Hex Size                   := 1
Picture Index              := 646
Portrait Filename          := asteroid_field_1_huge.bmp
Large Portrait Filename    := asteroid_field_1_huge_lp.jpg
Description                := Huge field of space rocks orbiting through this system.
Field Size                 := Huge
Field Physical Type        := Rock

Stellar Object Name        := Asteroid Field 2 Huge
Physical Type              := Asteroids
XFile Class Name           := Asteroid Field 2 Huge
Maximum Model Size         := 50.0
Hex Size                   := 1
Picture Index              := 646
Portrait Filename          := asteroid_field_1_huge.bmp
Large Portrait Filename    := asteroid_field_1_huge_lp.jpg
Description                := Huge field of space rocks orbiting through this system.
Field Size                 := Huge
Field Physical Type        := Rock

Stellar Object Name        := Asteroid Field 3 Huge
Physical Type              := Asteroids
XFile Class Name           := Asteroid Field 3 Huge
Maximum Model Size         := 50.0
Hex Size                   := 1
Picture Index              := 646
Portrait Filename          := asteroid_field_1_huge.bmp
Large Portrait Filename    := asteroid_field_1_huge_lp.jpg
Description                := Huge field of space rocks orbiting through this system.
Field Size                 := Huge
Field Physical Type        := Rock

//------------------------------------------------------------------------------
// Warp Points
//------------------------------------------------------------------------------
Stellar Object Name        := Warp Point 1
Physical Type              := Warp Point
XFile Class Name           := Warp Point 001
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 688
Portrait Filename          := warp_point_001.bmp
Large Portrait Filename    := warp_point_001_lp.jpg
Description                := A smaller than normal warp point.
Warp Point Size            := Small
Warp Point One-Way         := FALSE
Unusual                    := TRUE

Stellar Object Name        := Warp Point 2
Physical Type              := Warp Point
XFile Class Name           := Warp Point 002
Maximum Model Size         := 15.0
Hex Size                   := 1
Picture Index              := 688
Portrait Filename          := warp_point_002.bmp
Large Portrait Filename    := warp_point_002_lp.jpg
Description                := A large stable warp point.
Warp Point Size            := Large
Warp Point One-Way         := FALSE
Unusual                    := FALSE

Stellar Object Name        := Warp Point 3
Physical Type              := Warp Point
XFile Class Name           := Warp Point 003
Maximum Model Size         := 12.0
Hex Size                   := 1
Picture Index              := 688
Portrait Filename          := warp_point_003.bmp
Large Portrait Filename    := warp_point_003_lp.jpg
Description                := A warp point with some unusual graviton emissions.
Warp Point Size            := Medium
Warp Point One-Way         := FALSE
Unusual                    := TRUE

Stellar Object Name        := Warp Point 4
Physical Type              := Warp Point
XFile Class Name           := Warp Point 004
Maximum Model Size         := 10.0
Hex Size                   := 1
Picture Index              := 688
Portrait Filename          := warp_point_004.bmp
Large Portrait Filename    := warp_point_004_lp.jpg
Description                := A small and unusual warp point which is barely perceptible by normal means.
Warp Point Size            := Small
Warp Point One-Way         := FALSE
Unusual                    := TRUE

Stellar Object Name        := Warp Point 5
Physical Type              := Warp Point
XFile Class Name           := Warp Point 005
Maximum Model Size         := 20.0
Hex Size                   := 1
Picture Index              := 688
Portrait Filename          := warp_point_005.bmp
Large Portrait Filename    := warp_point_005_lp.jpg
Description                := Odd warp point which appears to be of a different density structure than normal warp points.
Warp Point Size            := Huge
Warp Point One-Way         := FALSE
Unusual                    := TRUE

//------------------------------------------------------------------------------
// Misc
//------------------------------------------------------------------------------
Stellar Object Name        := Destroyed Star
Physical Type              := Destroyed Star
XFile Class Name           :=
Maximum Model Size         := 20.0
Hex Size                   := 1
Picture Index              := 0
Portrait Filename          := destroyed_star.bmp
Large Portrait Filename    := destroyed_star_lp.jpg
Description                := Solid core remnant of an eons old destroyed star.
Star Size                  := Medium
Star Age                   := Average
Star Color                 := Red
Star Luminosity            := Average

Stellar Object Name        := Ringworld 1
Physical Type              := Planet
XFile Class Name           := Ringworld Rock None
Maximum Model Size         := 312.777
Hex Size                   := 7
Picture Index              := 689
Portrait Filename          := RingWorld_Portrait_Rock_None.bmp
Large Portrait Filename    := RingWorld_Portrait_Rock_None_lp.jpg
Description                := Massive constructed band surrounding a star which is the equivalent of 5 large planets. 
Planet Size                := Ringworld
Planet Physical Type       := Rock
Planet Atmosphere          := None
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_ConstructedWorld.bmp
Planet Surface Colonized   := PlanetSurface_ConstructedWorld.bmp

Stellar Object Name        := Ringworld 2
Physical Type              := Planet
XFile Class Name           := Ringworld Rock Methane
Maximum Model Size         := 312.777
Hex Size                   := 7
Picture Index              := 689
Portrait Filename          := RingWorld_Portrait_Rock_Methane.bmp
Large Portrait Filename    := RingWorld_Portrait_Rock_Methane_lp.jpg
Description                := Massive constructed band surrounding a star which is the equivalent of 5 large planets. 
Planet Size                := Ringworld
Planet Physical Type       := Rock
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_ConstructedWorld.bmp
Planet Surface Colonized   := PlanetSurface_ConstructedWorld.bmp

Stellar Object Name        := Ringworld 3
Physical Type              := Planet
XFile Class Name           := Ringworld Rock Oxygen
Maximum Model Size         := 312.777
Hex Size                   := 7
Picture Index              := 689
Portrait Filename          := RingWorld_Portrait_Rock_Oxygen.bmp
Large Portrait Filename    := RingWorld_Portrait_Rock_Oxygen_lp.jpg
Description                := Massive constructed band surrounding a star which is the equivalent of 5 large planets. 
Planet Size                := Ringworld
Planet Physical Type       := Rock
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_ConstructedWorld.bmp
Planet Surface Colonized   := PlanetSurface_ConstructedWorld.bmp

Stellar Object Name        := Ringworld 4
Physical Type              := Planet
XFile Class Name           := Ringworld Rock Hydrogen
Maximum Model Size         := 312.777
Hex Size                   := 7
Picture Index              := 689
Portrait Filename          := RingWorld_Portrait_Rock_Hydrogen.bmp
Large Portrait Filename    := RingWorld_Portrait_Rock_Hydrogen_lp.jpg
Description                := Massive constructed band surrounding a star which is the equivalent of 5 large planets. 
Planet Size                := Ringworld
Planet Physical Type       := Rock
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_ConstructedWorld.bmp
Planet Surface Colonized   := PlanetSurface_ConstructedWorld.bmp

Stellar Object Name        := Ringworld 5
Physical Type              := Planet
XFile Class Name           := Ringworld Rock Carbon Dioxide
Maximum Model Size         := 312.777
Hex Size                   := 7
Picture Index              := 689
Portrait Filename          := ringworld_5.bmp
Large Portrait Filename    := ringworld_5_lp.jpg
Description                := Massive constructed band surrounding a star which is the equivalent of 5 large planets. 
Planet Size                := Ringworld
Planet Physical Type       := Rock
Planet Atmosphere          := Carbon Dioxide
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_ConstructedWorld.bmp
Planet Surface Colonized   := PlanetSurface_ConstructedWorld.bmp

Stellar Object Name        := Ringworld 6
Physical Type              := Planet
XFile Class Name           := Ringworld Ice None
Maximum Model Size         := 312.777
Hex Size                   := 7
Picture Index              := 689
Portrait Filename          := RingWorld_Portrait_Ice_None.bmp
Large Portrait Filename    := RingWorld_Portrait_Ice_None_lp.jpg
Description                := Massive constructed band surrounding a star which is the equivalent of 5 large planets. 
Planet Size                := Ringworld
Planet Physical Type       := Ice
Planet Atmosphere          := None
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_ConstructedWorld.bmp
Planet Surface Colonized   := PlanetSurface_ConstructedWorld.bmp

Stellar Object Name        := Ringworld 7
Physical Type              := Planet
XFile Class Name           := Ringworld Ice Methane
Maximum Model Size         := 312.777
Hex Size                   := 7
Picture Index              := 689
Portrait Filename          := RingWorld_Portrait_Ice_Methane.bmp
Large Portrait Filename    := RingWorld_Portrait_Ice_Methane_lp.jpg
Description                := Massive constructed band surrounding a star which is the equivalent of 5 large planets. 
Planet Size                := Ringworld
Planet Physical Type       := Ice
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_ConstructedWorld.bmp
Planet Surface Colonized   := PlanetSurface_ConstructedWorld.bmp

Stellar Object Name        := Ringworld 8
Physical Type              := Planet
XFile Class Name           := Ringworld Ice Oxygen
Maximum Model Size         := 312.777
Hex Size                   := 7
Picture Index              := 689
Portrait Filename          := RingWorld_Portrait_Ice_Oxygen.bmp
Large Portrait Filename    := RingWorld_Portrait_Ice_Oxygen_lp.jpg
Description                := Massive constructed band surrounding a star which is the equivalent of 5 large planets. 
Planet Size                := Ringworld
Planet Physical Type       := Ice
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_ConstructedWorld.bmp
Planet Surface Colonized   := PlanetSurface_ConstructedWorld.bmp

Stellar Object Name        := Ringworld 9
Physical Type              := Planet
XFile Class Name           := Ringworld Ice Hydrogen
Maximum Model Size         := 312.777
Hex Size                   := 7
Picture Index              := 689
Portrait Filename          := RingWorld_Portrait_Ice_Hydrogen.bmp
Large Portrait Filename    := RingWorld_Portrait_Ice_Hydrogen_lp.jpg
Description                := Massive constructed band surrounding a star which is the equivalent of 5 large planets. 
Planet Size                := Ringworld
Planet Physical Type       := Ice
Planet Atmosphere          := Hydrogen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_ConstructedWorld.bmp
Planet Surface Colonized   := PlanetSurface_ConstructedWorld.bmp

Stellar Object Name        := Ringworld 10
Physical Type              := Planet
XFile Class Name           := Ringworld Ice Carbon Dioxide
Maximum Model Size         := 312.777
Hex Size                   := 7
Picture Index              := 689
Portrait Filename          := RingWorld_Portrait_Ice_CarbonDioxide.bmp
Large Portrait Filename    := RingWorld_Portrait_Ice_CarbonDioxide_lp.jpg
Description                := Massive constructed band surrounding a star which is the equivalent of 5 large planets. 
Planet Size                := Ringworld
Planet Physical Type       := Ice
Planet Atmosphere          := Carbon Dioxide
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_ConstructedWorld.bmp
Planet Surface Colonized   := PlanetSurface_ConstructedWorld.bmp

Stellar Object Name        := Ringworld 11
Physical Type              := Planet
XFile Class Name           := Ringworld Gas Methane
Maximum Model Size         := 312.777
Hex Size                   := 7
Picture Index              := 689
Portrait Filename          := RingWorld_Portrait_Gas_Methane.bmp
Large Portrait Filename    := RingWorld_Portrait_Gas_Methane_lp.jpg
Description                := Massive constructed band surrounding a star which is the equivalent of 5 large planets. 
Planet Size                := Ringworld
Planet Physical Type       := Gas Giant
Planet Atmosphere          := Methane
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_ConstructedWorld.bmp
Planet Surface Colonized   := PlanetSurface_ConstructedWorld.bmp

Stellar Object Name        := Ringworld 12
Physical Type              := Planet
XFile Class Name           := Ringworld Gas Oxygen
Maximum Model Size         := 312.777
Hex Size                   := 7
Picture Index              := 689
Portrait Filename          := RingWorld_Portrait_Gas_Oxygen.bmp
Large Portrait Filename    := RingWorld_Portrait_Gas_Oxygen_lp.jpg
Description                := Massive constructed band surrounding a star which is the equivalent of 5 large planets. 
Planet Size                := Ringworld
Planet Physical Type       := Gas Giant
Planet Atmosphere          := Oxygen
Planet Gravity             := Formula Planet Gravity
Planet Temperature         := Formula Planet Temperature
Planet Radiation           := Formula Planet Radiation
Planet Surface Empty       := PlanetSurface_ConstructedWorld.bmp
Planet Surface Colonized   := PlanetSurface_ConstructedWorld.bmp

Stellar Object Name        := Ringworld 13
Physical Type              := Planet
XFile Class Name           := Ringworld Gas Hydrogen
Maximum Model Size         := 312.777
Hex Size                   := 7
Picture Index              := 689
Portrait Filename          := RingWorld_Portrait_Gas_Hydrogen.bmp
Large Portrait Filename    := RingWorld_Portrait_Gas_Hydrogen_lp.jpg
